Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
170;140,9664;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,842061;0,3012947;;250;0,1433561
171;142,0078;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,191287;0,2436276;;150;-1,565086
172;142,5648;;-1 + -1 + -1 + -1 + ;2,686288;0,2453658;;183;-1,068346
173;143,354;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,178015;0,2113691;;167;-3,610616
174;143,9846;;-1 + -1 + -1 + ;1,870818;0,2463748;;166;-0,8828073
175;144,6233;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,858746;0,205622;;67;-1,935632
176;144,8707;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9915969;0,1939494;;133;-1,814453
177;145,3936;;-1 + ;4,165214;0,6406863;;234;3,805898
178;146,3272;;-1 + -1 + -1 + -1 + -1 + ;1,206677;0,2382722;;116;-3,555051
179;146,7451;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,1672822;0,1542635;;100;-3,013019
180;147,1307;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,277387;0,2089222;;200;-0,5136912
181;147,8689;;-1 + -1 + -1 + -1 + -1 + ;2,107563;0,1886233;;117;-2,703814
182;148,3026;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,486576;0,3487654;;283;1,83534
183;149,4589;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,180553;0,3720306;;217;-2,447416
184;150,2832;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,4936807;0,190461;;233;-3,315858
185;151,1249;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,060871;0,2827996;;84;-1,656329
186;151,4604;;-1 + -1 + -1 + -1 + ;1,434603;0,3045561;;100;-2,260841
187;151,8621;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,35448;0,4597475;;133;-2,185772
188;152,3864;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3756555;0,1571365;;167;-2,467208
189;153,0679;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3782844;0,1908606;;100;-1,430855
190;153,4645;;-1 + -1 + -1 + ;1,833682;0,2754085;;200;-0,8909099
191;154,2037;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,3601959;0,1317468;;250;-1,508057
192;155,1542;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,218904;0,2160424;;183;-1,565054
193;155,8224;1 + ;-1 + -1 + -1 + ;9,54051;1,078372;;500;8,618883
194;157,7005;;-1 + -1 + -1 + ;0,3143407;0,2328167;;83;-2,452843
195;158,051;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,397489;0,2448811;;100;-2,357629
196;158,5209;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,687747;0,2650245;;150;-0,0472275
197;159,0646;;-1 + -1 + -1 + ;5,606113;0,6556244;;317;3,26174
198;160,2223;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,918203;0,7717163;;350;2,689922
199;161,4351;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,710517;0,3657258;;217;1,076241
200;162,2716;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,043989;0,2546767;;150;1,298666
201;162,8144;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,537498;0,2811258;;116;-1,181376
202;163,2901;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,4369522;0,144232;;100;-3,29272
203;163,6988;;-1 + -1 + -1 + -1 + ;0,7412797;0,2068117;;84;-3,051909
204;164,0325;;-1 + -1 + ;0,3848933;0,1952897;;66;-1,419817
205;164,2509;;-1 + -1 + -1 + -1 + -1 + -1 + ;6,362802;0,6542107;;734;3,017014
206;167,0156;;-1 + -1 + ;1,72972;0,2893736;;166;0,01909208
207;167,7237;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4243042;0,1596102;;150;-1,416086
208;168,2715;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,829998;0,2731825;;117;0,1031799
209;168,7868;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,08651273;0,1868899;;100;-2,899623
210;169,1985;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4920031;0,1579425;;83;-6,350055
211;169,5309;;-1 + -1 + -1 + -1 + ;8,10407;0,7911668;;584;4,89523
212;171,6053;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,795232;0,6143006;;233;2,409534
213;172,501;;-1 + -1 + -1 + -1 + ;0,5309188;0,1775951;;67;-2,291486
214;172,8617;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,883712;0,3765373;;266;0,2602487
215;173,9694;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,157357;0,3779351;;234;0,5352905
216;174,8697;;-1 + -1 + -1 + -1 + ;2,20596;0,4831454;;183;-1,310895
217;175,5497;1 + ;-1 + -1 + ;6,932162;0,9287494;;467;6,860911
218;177,1261;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,457576;0,3413894;;200;-0,2010343
219;177,8683;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,673794;0,2012854;;200;1,875081
220;178,6614;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,5823891;0,1906602;;116;-2,226951
221;179,0738;;-1 + -1 + -1 + -1 + ;3,281752;0,2895525;;217;-0,4286962
222;179,888;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,486317;0,2605793;;133;-0,2531041
223;180,3536;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,058593;0,5145637;;334;2,573156
224;181,6789;1 + ;-1 + -1 + -1 + -1 + ;7,927005;1,095397;;366;6,022402
