Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
134;190,3334;;-1 + -1 + -1 + -1 + -1 + ;-0,1090097;0,3183109;;100;-2,790698
135;191,0098;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,953005;0,9307653;;200;4,883769
136;192,2179;;-1 + -1 + -1 + -1 + -1 + ;3,652586;0,8808749;;166;1,533459
137;193,3618;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,638549;0,4211907;;134;-0,9402609
138;194,3185;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,045902;0,4986224;;100;-0,455476
139;195,1086;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,248034;0,7956644;;166;2,043699
140;196,2065;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,027667;0,5900894;;117;-0,3822436
141;197,0765;;-1 + -1 + -1 + -1 + ;0,7376799;0,3872221;;83;-0,8750979
142;197,707;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9390213;0,3277489;;84;-1,733229
143;198,3477;5 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;14,20625;2,128497;;383;18,33474
144;200,6837;;-1 + -1 + -1 + ;5,594777;1,030057;;150;3,624835
145;201,953;;-1 + -1 + -1 + -1 + -1 + ;-0,09093685;0,3460245;;117;-0,7449124
146;202,7982;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,918742;0,4895569;;183;3,408299
147;204,0184;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8486282;0,3175427;;67;-0,8338292
148;204,5824;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,639507;0,6411668;;166;3,280673
149;205,8023;;-1 + ;1,283109;0,4599146;;67;0,743024
150;206,4223;;-1 + -1 + -1 + -1 + -1 + ;-0,6775706;0,3924128;;167;-3,285158
151;207,4982;;-1 + -1 + -1 + -1 + ;1,890363;0,5460492;;183;0,4364116
152;208,7579;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,819985;0,5654638;;117;0,3854496
153;209,5882;;-1 + ;1,931405;0,5900957;;183;1,521501
154;210,7632;;-1 + ;1,792821;0,5542715;;100;1,347093
155;211,4745;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4682989;0,3282564;;67;-2,203445
156;211,9963;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,310277;0,9107342;;200;5,221012
157;213,2566;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,647943;0,8023007;;200;5,450246
158;214,5781;;-1 + -1 + -1 + -1 + ;-0,8108081;0,399918;;133;-2,41089
159;215,5223;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;15,39286;2,51111;;383;14,90398
160;217,7744;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,515264;0,428872;;184;-2,055864
161;219,2504;;-1 + -1 + ;5,342861;0,6213803;;183;3,964242
162;220,4874;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,014862;0,7403054;;150;2,755167
163;221,4838;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,995971;0,4676802;;117;-2,536349
164;222,3256;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,094683;0,7860561;;150;-2,119259
165;223,4067;;-1 + -1 + -1 + -1 + ;-1,023288;0,2905014;;150;-2,732787
166;224,4257;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,27477;0,5683653;;133;2,843137
167;225,3439;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,683383;0,6677359;;183;1,351119
168;226,5131;;-1 + -1 + -1 + ;-0,1614512;0,3565364;;117;-2,804915
169;227,3745;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,535274;0,5901077;;150;1,125382
170;228,3185;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,4292442;0,3373468;;67;-2,233409
171;228,9089;;-1 + -1 + -1 + ;8,176708;1,515994;;250;6,692701
172;230,4289;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,645366;1,574069;;166;3,219436
173;231,6306;;-1 + ;5,879196;0,7379622;;150;5,617159
174;232,6341;;-1 + -1 + -1 + ;-1,067357;0,3014103;;67;-3,765947
175;233,2249;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,290472;0,6600304;;117;1,950501
176;233,9711;;-1 + -1 + -1 + -1 + -1 + -1 + ;5,59998;1,007492;;183;3,607472
177;235,1684;;-1 + -1 + -1 + -1 + ;5,837953;0,9421521;;183;5,780107
178;236,3781;;-1 + -1 + -1 + -1 + -1 + -1 + ;-1,142515;0,295714;;117;-3,8468
179;237,2487;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1625539;0,4494907;;67;-2,387955
180;237,7556;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,015571;0,8102443;;200;2,825816
181;239,0378;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,076785;0,5782267;;283;4,655013
182;240,8095;;-1 + ;2,05426;0,4301649;;117;1,484425
183;241,7628;;-1 + -1 + -1 + -1 + ;3,513717;0,5637951;;133;0,07751274
184;242,6904;5 + ;-1 + -1 + -1 + -1 + -1 + ;6,400744;1,65607;;183;8,056814
185;243,9647;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,222444;0,3735504;;84;0,5959939
186;244,6858;;-1 + -1 + -1 + -1 + ;0,5059488;0,3484361;;83;-3,145615
187;245,3046;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,603279;0,4570374;;117;1,060318
188;246,1235;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,3120991;0,3753555;;66;-3,936744
189;246,6915;;-1 + -1 + -1 + ;8,254485;1,243947;;267;6,498428
190;248,3043;;-1 + -1 + -1 + -1 + -1 + ;9,897505;1,39666;;300;8,294162
191;250,2822;;-1 + -1 + -1 + ;3,179051;0,6203092;;117;2,799361
192;251,3081;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,764717;0,5872474;;133;0,3519645
193;252,2307;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,501634;1,362289;;167;3,86392
194;253,3727;;-1 + -1 + ;6,014072;0,968407;;166;4,982478
195;254,569;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,960267;0,9541268;;167;3,914393
