Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
95;92,91837;;-2 + -2 + -2 + -2 + -2 + ;2,438676;1,288095;;150;-2,273229
96;93,77383;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,122458;3,103274;;200;2,225734
97;94,82703;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,823924;0,7469113;;83;-3,429165
98;95,38022;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,632499;1,866368;;117;-1,501132
99;96,06483;;-2 + -2 + -2 + ;3,802208;2,79231;;200;0,5945177
100;97,01971;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,903238;2,965948;;216;1,869187
101;98,11889;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,192976;3,079353;;234;3,272327
102;99,24117;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,621163;1,063471;;100;-3,315367
103;99,90206;;-2 + -2 + -2 + ;0,5078489;0,6830088;;116;-4,809142
104;100,4882;;-2 + -2 + -2 + ;2,82795;2,79466;;150;-0,3773913
105;101,1895;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,901015;1,706841;;100;-0,3921454
106;101,7662;;-2 + ;2,668246;2,425286;;117;3,093532
107;102,3401;;-2 + -2 + -2 + -2 + -2 + ;4,446323;2,590115;;200;1,036441
108;103,3177;;-2 + ;-0,5279419;0,7834671;;117;-1,744474
109;103,9875;1 + ;-2 + ;8,144958;3,707861;;433;10,85281
110;105,7893;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,940822;3,558347;;233;3,499167
111;107,1507;;-2 + -2 + -2 + -2 + ;0,8353818;0,9073145;;67;-6,257304
112;107,6697;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,142872;1,467012;;150;-2,390117
113;108,4264;;-2 + -2 + -2 + -2 + -2 + ;1,813387;1,318784;;117;1,132171
114;109,1023;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,6377558;0,7823371;;66;-4,579907
115;109,5294;;-2 + -2 + ;0,504429;0,6576142;;167;-2,837957
116;110,3036;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,695406;4,309942;;217;3,005348
117;111,4704;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,914026;2,935086;;150;-0,1508894
118;112,2822;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,021373;1,000248;;83;-0,9783788
119;112,8083;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;8,551033;4,56424;;350;8,115272
120;114,3906;;-2 + ;1,448436;1,304;;83;0,7524374
121;115,1151;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,942528;2,451126;;117;-0,6063452
122;115,701;;-2 + -2 + -2 + -2 + -2 + -2 + ;2,224577;1,190464;;233;1,415042
123;116,8242;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,856428;1,64108;;134;-0,5024917
124;117,5977;;-2 + -2 + -2 + ;1,645334;1,142618;;100;-3,212049
125;118,1385;;-2 + -2 + -2 + ;1,685263;1,519164;;100;-2,795573
126;118,5792;;-2 + -2 + -2 + -2 + -2 + -2 + ;2,151331;1,120816;;83;-2,727853
127;118,99;1 + ;-2 + -2 + -2 + ;8,580914;6,310284;;350;9,891192
128;120,3416;;-2 + -2 + -2 + ;3,503863;2,754311;;150;0,2581692
129;121,159;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,70147;1,204543;;133;-3,093987
130;121,7962;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,724478;4,634118;;234;6,358594
131;122,7702;;-2 + -2 + -2 + ;0,8490878;0,8390807;;83;-4,311831
132;123,2889;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,49632;1,756091;;133;-3,74759
133;123,8827;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,638391;2,022564;;134;-1,339045
134;124,5515;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + ;5,395153;4,069669;;216;6,464821
135;125,526;;-2 + -2 + -2 + -2 + -2 + ;1,285532;1,312298;;84;-7,40217
136;126,0549;;-2 + -2 + -2 + -2 + -2 + -2 + ;1,564595;1,676258;;83;-2,759147
137;126,433;;-2 + -2 + -2 + -2 + ;0,1792832;0,6655487;;50;-7,155168
138;126,7698;;-2 + -2 + ;3,594001;3,015062;;183;2,609064
139;127,6176;;-2 + -2 + -2 + -2 + -2 + -2 + ;0,8392224;0,5675469;;50;-4,593231
140;128,0003;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,205912;2,337852;;150;-0,4562378
141;128,7126;;-2 + -2 + -2 + -2 + -2 + ;0,6731696;0,9657538;;67;-8,361077
142;129,1423;;-2 + -2 + -2 + -2 + ;2,15235;1,086867;;83;-4,760783
143;129,6201;;-2 + -2 + -2 + ;0,03778318;0,7749482;;67;-5,187268
144;130,0361;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,345294;1,529383;;117;-2,125322
145;130,7035;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,8313246;0,7344843;;100;-4,434192
146;131,2097;;-2 + -2 + -2 + ;1,847504;1,598215;;100;-2,554281
147;131,7337;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,8376606;0,9678057;;66;-4,194534
148;132,1411;;-2 + -2 + -2 + ;0,880507;0,7912641;;100;-4,328228
149;132,6564;;-2 + -2 + -2 + -2 + -2 + -2 + ;0,6433678;0,7622266;;67;-10,59441
150;133,0626;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,585974;1,924449;;150;-1,489578
151;133,8246;;-2 + -2 + -2 + -2 + ;0,08941495;0,848922;;67;-7,061663
152;134,3076;;-2 + -2 + -2 + ;1,191153;0,9476949;;116;-3,861151
153;134,8935;;-2 + -2 + ;2,180539;1,916312;;117;0,0968523
154;135,478;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,559678;3,47489;;183;0,03457069
155;136,3951;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,295753;1,597834;;117;-5,106412
156;137,0615;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,648153;0,8190286;;67;-4,532818
157;137,5193;;-2 + -2 + -2 + -2 + -2 + -2 + ;1,662939;1,473488;;116;-2,863572
158;138,1121;1 + ;-2 + -2 + -2 + -2 + -2 + ;4,245214;4,21189;;184;-0,5428905
159;138,9757;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,062371;1,078908;;150;-2,858721
160;139,8526;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,322048;1,022047;;116;-5,655905
161;140,5254;;-2 + -2 + -2 + ;-0,3945822;0,6704091;;67;-5,724173
162;140,9623;;-2 + -2 + ;1,426297;1,437264;;83;-1,136439
163;141,3626;;-2 + -2 + -2 + -2 + ;1,028238;0,8819688;;100;-4,089793
164;141,8787;;-2 + -2 + -2 + -2 + -2 + ;1,706692;1,544466;;100;-0,7488415
165;142,3465;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,872834;1,457096;;117;-1,67007
166;142,8641;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;11,16318;11,66556;;483;17,82875
167;144,632;;-2 + -2 + -2 + -2 + -2 + -2 + ;0,8244666;0,9195015;;67;-4,256032
168;145,3034;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,392648;2,052222;;117;-1,55513
169;145,9161;;-2 + -2 + -2 + -2 + -2 + ;1,128261;0,92702;;100;-3,944719
170;146,3943;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;3,639807;2,515283;;150;-1,844908
171;147,0793;;-2 + -2 + -2 + ;0,6410002;0,9376131;;66;-4,421387
172;147,505;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;5,489259;3,080529;;234;2,569786
173;148,5191;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,249138;0,8293654;;83;-5,921495
174;149,106;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;6,033082;4,725118;;283;5,758206
175;150,34;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,960168;1,568769;;84;-2,471063
176;150,9383;;-2 + ;1,376518;0,8819123;;66;0,2584305
177;151,3111;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,227441;1,494316;;134;-2,278244
178;152,0356;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,261955;1,8327;;116;-1,905344
179;152,673;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,729106;0,9771383;;84;-3,293756
180;153,1546;;-2 + ;3,02501;1,790977;;133;2,815987
181;153,8324;;-2 + ;3,022169;1,065143;;117;2,087312
182;154,495;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,388822;0,9867427;;100;-2,624435
183;155,0361;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,490104;1,126784;;100;-3,383111
184;155,5706;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;0,5187117;0,8111731;;66;-6,670115
185;155,9695;;-2 + -2 + -2 + -2 + ;0,8496416;1,140981;;84;-2,009378
186;156,4196;;-2 + -2 + -2 + -2 + -2 + -2 + ;1,677299;1,240993;;66;-3,081709
187;156,8475;;-2 + -2 + ;3,406411;1,528764;;134;0,935174
188;157,5421;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;1,164213;0,8729851;;83;-3,962803
189;158,0631;;-2 + -2 + -2 + -2 + -2 + -2 + ;1,73938;1,24549;;100;-3,01513
190;158,6215;;-2 + -2 + -2 + -2 + ;2,258841;1,63769;;133;-0,1034687
191;159,2962;1 + 1 + ;-2 + -2 + -2 + ;6,976675;7,517667;;284;10,49435
192;160,43;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,78908;2,266019;;166;1,055099
193;161,2596;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,790211;2,558294;;134;4,348504
194;161,924;;-2 + ;2,346987;2,00281;;116;2,349798
195;162,4456;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,941715;1,848254;;184;0,7899694
196;163,2418;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;2,572969;2,892304;;133;1,465276
197;163,9286;1 + ;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;6,487591;6,755481;;267;2,24307
198;164,9768;;-2 + -2 + -2 + -2 + -2 + -2 + ;4,912446;4,902957;;183;3,815407
199;165,8411;;-2 + -2 + -2 + ;1,081145;1,033399;;67;-3,885455
200;166,3276;;-2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + -2 + ;4,228055;2,246661;;233;-1,525284
