Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
214;354,1751;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,954303;0,3128289;;100;-0,7328677
215;355,075;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,130137;0,2520385;;117;0,3821764
216;355,823;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,476686;0,6998788;;267;6,176563
217;357,4248;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,1156327;0,1659384;;100;-2,718429
218;358,2722;;-1 + -1 + -1 + ;3,398441;0,3005456;;116;0,6989872
219;359,0989;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,39;0,3116888;;134;-1,298311
220;359,9588;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,798344;0,2651593;;133;2,063502
221;360,9066;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,123939;0,349606;;150;1,473547
222;361,8784;;-1 + -1 + -1 + -1 + -1 + -1 + ;3,290544;0,2801211;;167;1,570665
223;362,9903;;-1 + -1 + -1 + ;5,140828;0,3534662;;183;2,494294
224;364,277;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,8747484;0,1796419;;117;-1,94561
225;365,0962;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,2187308;0,1594402;;66;-2,621829
226;365,6538;;-1 + -1 + -1 + -1 + -1 + -1 + ;9,966622;0,5013256;;350;7,467942
227;367,6972;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;15,60211;0,8456429;;467;15,44777
228;370,7072;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,427592;0,2620455;;133;4,689638
229;371,9259;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;12,893;0,7027927;;434;12,59579
230;374,6736;;-1 + -1 + -1 + -1 + -1 + -1 + ;6,93386;0,6053517;;233;4,539212
231;376,3727;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,710801;0,4112223;;150;1,122025
232;377,4393;;-1 + -1 + ;6,778199;0,3165796;;183;5,094779
233;378,7079;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,600328;0,3729475;;134;2,973279
234;379,6272;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,385225;0,2295261;;83;-1,385249
