Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
126;155,568;;-1 + -1 + -1 + ;1,744682;0,246351;;200;-1,008968
127;156,4258;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,10894;0,733285;;317;4,842223
128;157,6794;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,089705;0,4691876;;200;3,558894
129;158,5013;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,859385;0,2174053;;83;-1,92321
130;158,8584;2 + ;-1 + -1 + -1 + ;10,61616;0,8147345;;400;10,43089
131;160,4539;;-1 + ;5,762568;0,4353393;;567;5,197908
132;162,6357;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,111094;0,2425663;;133;-0,6463404
133;163,1803;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,131027;0,2535036;;84;-0,6154697
134;163,5442;;-1 + -1 + -1 + -1 + -1 + ;2,569707;0,1568237;;83;-0,2734694
135;163,9029;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,265171;0,1794085;;233;-0,5554206
136;164,9239;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,384843;0,516856;;484;1,901696
137;166,8517;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,656787;0,5642856;;300;6,221071
138;168,0444;;-1 + -1 + -1 + -1 + ;5,202171;0,4502569;;200;3,652429
139;168,8626;;-1 + -1 + -1 + ;1,201789;0,2187427;;150;-1,579469
140;169,486;;-1 + -1 + -1 + ;6,07268;0,4316933;;283;3,504374
141;170,6275;;-1 + -1 + -1 + ;10,61549;0,7122061;;450;8,327688
142;172,3896;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,366273;0,5132124;;233;3,879488
143;173,3453;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,778569;0,1983247;;100;-1,023106
144;173,7695;;-1 + -1 + -1 + -1 + ;3,683531;0,3612404;;134;0,04477119
145;174,3148;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,835124;0,242099;;200;0,07722282
146;175,1355;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,047041;0,5763201;;333;6,623363
147;176,47;;-1 + -1 + -1 + -1 + -1 + ;-0,5641659;0,1268911;;133;-2,437275
148;177,0167;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,7213297;0,2076693;;200;-2,071001
149;177,8824;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,329872;0,3880977;;117;1,717969
150;178,3689;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,661778;0,2128811;;117;-1,12534
151;178,8897;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,863391;0,2136049;;100;-0,9230037
152;179,348;;-1 + -1 + -1 + -1 + -1 + ;0,6957636;0,180245;;150;-0,1239916
153;179,956;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,980988;0,933046;;550;8,914035
154;182,1244;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,546479;0,3682956;;150;0,9147744
155;182,7281;;-1 + -1 + ;8,515868;0,4180321;;333;6,933902
156;184,0852;;-1 + -1 + -1 + ;9,953084;0,5968229;;350;7,549905
157;185,474;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,03345645;0,2024349;;167;-2,831022
158;186,1429;;-1 + -1 + -1 + ;1,228566;0,2290243;;133;-1,542409
159;186,7224;;-1 + -1 + -1 + -1 + -1 + -1 + ;-0,191777;0,1511036;;100;-3,040674
160;187,1429;;-1 + -1 + -1 + -1 + ;-0,9411147;0,1538363;;150;-2,787278
161;187,7493;2 + ;-1 + -1 + -1 + ;13,7752;0,6634943;;617;13,43869
162;190,2121;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,14977;0,2384939;;150;-0,6117358
163;190,8152;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;9,211829;0,4104125;;300;5,622239
164;192,0397;;-1 + -1 + -1 + ;0,7046262;0,1901005;;100;-2,105273
165;192,4559;;-1 + -1 + -1 + -1 + -1 + -1 + ;-1,325877;0,1309412;;116;-4,194935
166;192,9404;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;10,65753;0,4699197;;467;8,127442
167;194,7804;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,40196;0,2861541;;233;-1,311886
168;195,7439;;-1 + -1 + -1 + -1 + ;-0,8860281;0,1422471;;84;-4,743781
169;196,1017;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,36494;0,3877706;;166;0,752712
170;196,7615;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,5545847;0,2143507;;184;-2,231065
171;197,5345;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,753;0,2215882;;283;0,974587
172;198,7268;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + ;8,654284;0,9221926;;500;8,57648
173;200,7849;;-1 + -1 + -1 + -1 + -1 + -1 + ;2,862697;0,4055896;;117;1,268287
174;201,2631;;-1 + -1 + ;2,69699;0,2508238;;150;0,9478133
175;201,8841;2 + ;-1 + -1 + -1 + -1 + -1 + ;9,95009;0,7210736;;466;9,67116
176;203,7279;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,964065;0,3280805;;367;2,292145
177;205,172;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,293383;0,2723468;;350;-0,4342699
178;206,5602;;-1 + -1 + -1 + -1 + -1 + -1 + ;0,7441227;0,1619015;;67;-2,093976
179;206,8488;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,729879;0,3419719;;133;1,071852
180;207,428;;-1 + -1 + -1 + ;0,9588818;0,2514301;;233;-1,789688
181;208,3725;;-1 + -1 + -1 + ;3,003501;0,1751998;;134;0,1787016
182;208,9194;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-0,534776;0,1553536;;66;-3,379422
183;209,2238;2 + ;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;12,95649;0,9489016;;417;11,90539
184;210,9205;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;-1,318407;0,1227025;;367;-5,195704
185;212,3806;;-1 + -1 + -1 + ;3,384438;0,2093827;;183;0,5938201
186;213,138;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,058332;0,4774642;;300;4,535796
187;214,3273;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;6,267989;0,3961507;;333;3,664139
188;215,6492;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,019849;0,3060524;;300;2,3259
189;216,8291;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;3,56326;0,3119866;;284;0,8752475
190;217,9722;;-1 + -1 + -1 + -1 + -1 + ;2,589957;0,2273286;;216;-2,182715
191;218,8577;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,933784;0,3136244;;117;2,247407
192;219,3276;;-1 + -1 + -1 + -1 + ;2,251709;0,3161129;;150;-1,432178
193;219,9482;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,635531;0,4072365;;150;2,042768
194;220,5673;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;7,079109;0,4418656;;417;4,520973
195;222,3052;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;4,648497;0,3656949;;300;2,014191
196;223,4946;;-1 + -1 + -1 + ;3,048613;0,3614901;;116;0,4101033
197;223,9773;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,81197;0,2288179;;200;0,04078913
198;224,7909;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;1,123041;0,1760177;;234;-1,700941
199;225,7465;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,9015884;0,1942789;;133;-1,904132
200;226,2821;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;2,350739;0,232456;;133;-1,416806
201;226,8304;;-1 + -1 + -1 + -1 + -1 + -1 + ;4,257633;0,4028466;;200;1,66048
202;227,65;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;5,47491;0,5169173;;317;2,991828
203;228,9107;;-1 + -1 + -1 + -1 + -1 + ;5,58598;0,3651918;;317;2,95117
204;230,2012;;-1 + -1 + ;1,787988;0,2005857;;100;-0,01142633
205;230,6186;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + -1 + ;8,140684;0,5955991;;350;5,736287
206;232,0057;;-1 + -1 + -1 + -1 + -1 + -1 + -1 + ;0,06854246;0,1378315;;166;-1,793626
207;232,7087;;-1 + -1 + -1 + -1 + -1 + -1 + ;1,08639;0,2312341;;84;-1,682376
208;233,1067;;-1 + -1 + -1 + ;3,781636;0,4548567;;183;1,23649
