Episode number;Time;Checkpoint;Hit;Direction;Speed;Acceleration;Step;CumulativeRew
226;3224,478;;-1 + ;9,905765;1,859714;;226;10,76548
227;3228,98;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;172,7396;36,92691;;3946;258,668
228;3308,511;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;37,02604;7,854524;;876;55,8806
229;3326,409;2 + 2 + 2 + ;-1 + -1 + ;22,02517;4,288091;;511;30,31325
230;3336,455;2 + 2 + 2 + 2 + ;-1 + -1 + -1 + ;37,83298;7,701404;;871;50,5344
231;3354,427;2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + -1 + -1 + ;36,28754;7,65434;;881;51,94191
232;3372,366;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;80,95429;17,31202;;1846;120,2662
233;3409,608;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;;219,6513;47,82841;;5000;0
234;3509,339;;;0;0;;0;0
234;3509,901;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;62,40659;13,10377;;1446;90,51045
235;3539,197;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + ;99,20665;21,55354;;2236;149,7607
236;3584,227;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;118,3705;25,87789;;2696;176,2487
237;3638,539;2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + 2 + ;-1 + -1 + ;163,5961;35,65042;;3676;247,2476
238;3712,432;2 + 2 + 2 + ;-1 + -1 + ;22,93963;4,691715;;526;31,63137
239;3723,279;;-1 + -1 + ;5,512435;0,8859256;;122;4,398359
240;3725,546;;-1 + -1 + -1 + -1 + ;5,568707;-0,07965235;;561;1,489049
